timestamp,datetime,open,high,low,close,volume
1672617600,2023-01-02 00:00:00,1199.97,1200.41,1199.62,1199.87,458.84316064
1672617900,2023-01-02 00:05:00,1199.86,1200.64,1199.61,1199.86,615.83076741
1672618200,2023-01-02 00:10:00,1199.84,1200.06,1198.86,1199.3,375.34727161
1672618500,2023-01-02 00:15:00,1199.28,1199.49,1198.22,1198.25,444.65551495
1672618800,2023-01-02 00:20:00,1198.27,1198.86,1198.0,1198.41,408.03855746
1672619100,2023-01-02 00:25:00,1198.42,1198.56,1197.37,1197.6,494.01615952
1672619400,2023-01-02 00:30:00,1197.6,1198.4,1196.83,1198.13,652.38281995
1672619700,2023-01-02 00:35:00,1198.16,1198.45,1197.01,1197.34,321.92292455
1672620000,2023-01-02 00:40:00,1197.34,1198.18,1197.02,1198.01,311.21675678
1672620300,2023-01-02 00:45:00,1197.99,1198.27,1197.76,1197.85,92.69532147
1672620600,2023-01-02 00:50:00,1197.83,1198.0,1197.17,1197.27,332.42801638
1672620900,2023-01-02 00:55:00,1197.25,1198.08,1197.08,1197.76,399.09478626
1672621200,2023-01-02 01:00:00,1197.76,1197.81,1196.89,1197.31,413.54370695
1672621500,2023-01-02 01:05:00,1197.32,1197.56,1194.23,1195.32,2095.5625891
1672621800,2023-01-02 01:10:00,1195.46,1195.93,1195.09,1195.3,435.49039011
1672622100,2023-01-02 01:15:00,1195.4,1195.4,1192.41,1194.21,1868.65172612
1672622400,2023-01-02 01:20:00,1194.24,1194.47,1193.17,1194.42,482.94848744
1672622700,2023-01-02 01:25:00,1194.48,1195.86,1194.26,1195.65,360.20846307
1672623000,2023-01-02 01:30:00,1195.57,1196.03,1194.73,1196.02,324.5636099
1672623300,2023-01-02 01:35:00,1195.93,1196.08,1195.69,1195.76,177.30477431
1672623600,2023-01-02 01:40:00,1195.76,1195.85,1195.23,1195.49,268.39575819
1672623900,2023-01-02 01:45:00,1195.55,1195.64,1195.05,1195.48,221.45465836
1672624200,2023-01-02 01:50:00,1195.42,1195.52,1194.75,1194.96,236.9142579
1672624500,2023-01-02 01:55:00,1194.92,1195.21,1194.41,1194.43,278.64560127
1672624800,2023-01-02 02:00:00,1194.49,1195.22,1193.56,1194.97,895.2027498
1672625100,2023-01-02 02:05:00,1194.98,1195.16,1194.43,1194.59,446.14411087
1672625400,2023-01-02 02:10:00,1194.53,1195.95,1194.33,1195.6,334.90542608
1672625700,2023-01-02 02:15:00,1195.6,1195.97,1195.51,1195.64,126.99826406
1672626000,2023-01-02 02:20:00,1195.71,1195.76,1195.35,1195.54,245.82106169
1672626300,2023-01-02 02:25:00,1195.45,1195.67,1194.83,1195.61,297.43864718
1672626600,2023-01-02 02:30:00,1195.54,1195.88,1195.39,1195.78,106.96414905
1672626900,2023-01-02 02:35:00,1195.78,1196.02,1195.56,1196.02,245.94074192
1672627200,2023-01-02 02:40:00,1196.01,1196.18,1195.85,1196.02,175.97547039
1672627500,2023-01-02 02:45:00,1196.02,1196.47,1195.89,1196.36,209.98842985
1672627800,2023-01-02 02:50:00,1196.36,1196.75,1196.24,1196.66,140.58003744
1672628100,2023-01-02 02:55:00,1196.66,1196.69,1196.04,1196.24,198.35629423
1672628400,2023-01-02 03:00:00,1196.12,1196.83,1195.82,1196.68,670.56243352
1672628700,2023-01-02 03:05:00,1196.69,1196.69,1196.39,1196.53,118.20809442
1672629000,2023-01-02 03:10:00,1196.5,1196.56,1195.92,1196.04,133.3159305
1672629300,2023-01-02 03:15:00,1196.04,1196.45,1195.92,1196.17,166.9784752
1672629600,2023-01-02 03:20:00,1196.13,1196.8,1196.02,1196.34,158.16596077
1672629900,2023-01-02 03:25:00,1196.39,1196.53,1196.07,1196.31,173.75414764
