timestamp,datetime,open,high,low,close,volume
1668038400,2022-11-10 00:00:00,1099.9,1100.49,1083.95,1093.98,3746.73792769
1668038700,2022-11-10 00:05:00,1093.79,1101.0,1092.69,1096.03,2310.41459544
1668039000,2022-11-10 00:10:00,1095.39,1128.0,1095.1,1113.66,5633.67697435
1668039300,2022-11-10 00:15:00,1114.88,1122.06,1107.57,1113.17,3967.32523992
1668039600,2022-11-10 00:20:00,1113.54,1128.37,1111.63,1126.32,4725.32596999
1668039900,2022-11-10 00:25:00,1126.06,1137.79,1121.8,1137.22,4698.14909613
1668040200,2022-11-10 00:30:00,1137.22,1139.14,1121.16,1129.23,3978.45197603
1668040500,2022-11-10 00:35:00,1129.1,1133.93,1127.04,1129.94,2397.74239354
1668040800,2022-11-10 00:40:00,1129.81,1133.16,1122.44,1130.01,3332.60386425
1668041100,2022-11-10 00:45:00,1129.92,1135.27,1123.04,1134.92,2095.42930968
1668041400,2022-11-10 00:50:00,1134.67,1140.86,1128.91,1139.49,2535.80558454
1668041700,2022-11-10 00:55:00,1139.49,1144.74,1136.3,1143.78,3425.59862907
1668042000,2022-11-10 01:00:00,1143.24,1162.0,1140.01,1156.87,5024.4980231
1668042300,2022-11-10 01:05:00,1157.16,1157.41,1150.2,1152.32,3592.34380624
1668042600,2022-11-10 01:10:00,1151.99,1154.91,1144.42,1150.19,3814.75049971
1668042900,2022-11-10 01:15:00,1150.29,1151.75,1139.44,1143.7,3083.03629229
1668043200,2022-11-10 01:20:00,1143.44,1145.39,1140.67,1142.21,2589.0335682
1668043500,2022-11-10 01:25:00,1142.19,1144.25,1135.98,1139.72,3634.58045702
1668043800,2022-11-10 01:30:00,1140.03,1148.1,1133.8,1139.86,3216.03982178
1668044100,2022-11-10 01:35:00,1140.44,1149.7,1138.01,1140.24,4448.65417706
1668044400,2022-11-10 01:40:00,1140.23,1144.37,1131.91,1143.42,2746.80750913
1668044700,2022-11-10 01:45:00,1143.12,1147.76,1134.78,1135.63,2923.2323896
