timestamp,datetime,open,high,low,close,volume
1682726400,2023-04-29 00:00:00,1892.43,1892.99,1892.0,1892.09,77.20636658
1682726700,2023-04-29 00:05:00,1892.11,1894.2,1891.39,1891.66,211.88060681
1682727000,2023-04-29 00:10:00,1891.45,1892.4,1890.73,1892.08,163.36416669
1682727300,2023-04-29 00:15:00,1891.92,1892.6,1891.0,1891.2,83.91392845
1682727600,2023-04-29 00:20:00,1891.18,1893.41,1890.7,1891.74,127.08960959
1682727900,2023-04-29 00:25:00,1891.74,1893.13,1891.38,1892.12,111.8451957
1682728200,2023-04-29 00:30:00,1891.9,1893.2,1891.14,1893.2,189.46571444
1682728500,2023-04-29 00:35:00,1893.14,1894.28,1891.78,1892.23,172.01438728
1682728800,2023-04-29 00:40:00,1892.02,1893.4,1891.31,1892.86,266.62184402
1682729100,2023-04-29 00:45:00,1892.8,1893.38,1892.41,1892.82,83.48258312
1682729400,2023-04-29 00:50:00,1892.76,1892.84,1887.16,1889.06,316.08163192
1682729700,2023-04-29 00:55:00,1888.89,1889.93,1888.1,1889.89,179.89277932
1682730000,2023-04-29 01:00:00,1889.9,1890.0,1887.4,1888.89,170.87501162
1682730300,2023-04-29 01:05:00,1888.89,1890.4,1888.61,1889.2,197.76159946
1682730600,2023-04-29 01:10:00,1889.39,1890.25,1888.69,1889.2,111.5699371
1682730900,2023-04-29 01:15:00,1889.11,1891.41,1888.96,1891.33,121.96270609
1682731200,2023-04-29 01:20:00,1891.39,1892.02,1891.06,1891.45,58.88556575
1682731500,2023-04-29 01:25:00,1891.5,1892.44,1891.35,1892.43,56.88513862
1682731800,2023-04-29 01:30:00,1892.43,1893.04,1891.9,1892.56,63.31186544
1682732100,2023-04-29 01:35:00,1892.48,1893.5,1892.29,1893.5,59.89936755
1682732400,2023-04-29 01:40:00,1893.49,1894.52,1891.66,1892.18,135.36579688
1682732700,2023-04-29 01:45:00,1892.18,1893.14,1891.98,1892.08,66.08448722
1682733000,2023-04-29 01:50:00,1892.08,1893.77,1892.07,1893.14,92.10804451
1682733300,2023-04-29 01:55:00,1893.14,1893.28,1892.1,1892.43,52.01940793
1682733600,2023-04-29 02:00:00,1892.51,1893.91,1892.07,1893.86,161.453997
1682733900,2023-04-29 02:05:00,1893.66,1895.7,1892.7,1894.26,215.25233598
1682734200,2023-04-29 02:10:00,1894.27,1894.27,1892.2,1893.11,219.95290928
1682734500,2023-04-29 02:15:00,1893.16,1894.09,1893.1,1893.26,81.97179223
1682734800,2023-04-29 02:20:00,1893.25,1894.87,1893.25,1894.32,104.65782112
1682735100,2023-04-29 02:25:00,1894.36,1895.81,1894.07,1894.67,82.75871386
1682735400,2023-04-29 02:30:00,1894.67,1895.69,1894.29,1894.73,99.3021287
1682735700,2023-04-29 02:35:00,1894.54,1896.83,1894.51,1896.36,130.23725351
1682736000,2023-04-29 02:40:00,1896.33,1897.36,1895.67,1896.72,165.57913039
1682736300,2023-04-29 02:45:00,1896.84,1898.7,1896.4,1897.54,247.78359306
1682736600,2023-04-29 02:50:00,1897.54,1899.5,1897.26,1899.05,193.93062341
1682736900,2023-04-29 02:55:00,1899.08,1899.36,1898.19,1898.19,116.57796916
1682737200,2023-04-29 03:00:00,1898.09,1899.03,1897.3,1897.94,106.86025106
1682737500,2023-04-29 03:05:00,1897.95,1898.58,1897.54,1897.61,67.42850241
1682737800,2023-04-29 03:10:00,1897.59,1898.48,1897.3,1897.77,84.40997674
1682738100,2023-04-29 03:15:00,1897.77,1898.4,1897.03,1897.16,44.28294012
1682738400,2023-04-29 03:20:00,1897.03,1898.58,1896.8,1898.58,59.36758562
