timestamp,datetime,open,high,low,close,volume
1687392000,2023-06-22 00:00:00,1889.46,1890.6,1887.72,1888.48,498.57852545
1687392300,2023-06-22 00:05:00,1888.51,1891.96,1886.85,1886.92,409.79671202
1687392600,2023-06-22 00:10:00,1887.08,1887.69,1883.61,1886.2,316.38552059
1687392900,2023-06-22 00:15:00,1886.27,1888.15,1885.54,1887.96,165.49212675
1687393200,2023-06-22 00:20:00,1887.95,1892.75,1887.39,1892.6,317.17025881
1687393500,2023-06-22 00:25:00,1892.54,1910.43,1892.51,1906.76,2254.30477384
1687393800,2023-06-22 00:30:00,1907.03,1917.81,1904.28,1914.64,1875.95924704
1687394100,2023-06-22 00:35:00,1914.94,1917.39,1910.0,1917.21,1097.47785063
1687394400,2023-06-22 00:40:00,1917.01,1919.66,1915.18,1918.92,754.81607978
1687394700,2023-06-22 00:45:00,1918.92,1922.44,1916.16,1917.26,2457.74036301
1687395000,2023-06-22 00:50:00,1917.22,1918.26,1908.83,1910.73,1673.57212265
1687395300,2023-06-22 00:55:00,1910.64,1916.07,1910.6,1915.39,1416.39762906
1687395600,2023-06-22 01:00:00,1915.39,1916.86,1911.46,1911.67,569.89187522
1687395900,2023-06-22 01:05:00,1911.67,1915.11,1910.02,1915.02,416.29377205
1687396200,2023-06-22 01:10:00,1914.99,1921.0,1913.61,1920.96,1129.30588304
1687396500,2023-06-22 01:15:00,1920.95,1922.16,1917.58,1918.5,847.51262103
1687396800,2023-06-22 01:20:00,1918.4,1925.28,1917.11,1924.0,694.47818493
1687397100,2023-06-22 01:25:00,1924.0,1924.1,1914.8,1916.62,482.70397986
1687397400,2023-06-22 01:30:00,1916.72,1917.47,1912.61,1915.79,342.15191598
1687397700,2023-06-22 01:35:00,1915.68,1919.49,1915.21,1919.17,364.56230179
1687398000,2023-06-22 01:40:00,1919.14,1920.07,1918.74,1919.47,553.1921323
1687398300,2023-06-22 01:45:00,1919.47,1919.96,1916.15,1918.14,426.74619595
1687398600,2023-06-22 01:50:00,1918.14,1918.14,1915.01,1915.26,263.78349143
1687398900,2023-06-22 01:55:00,1915.21,1915.24,1911.22,1912.3,665.30848957
1687399200,2023-06-22 02:00:00,1912.32,1914.91,1911.08,1911.71,297.32990356
1687399500,2023-06-22 02:05:00,1911.72,1912.85,1909.84,1911.17,328.6075293
1687399800,2023-06-22 02:10:00,1911.13,1915.49,1908.89,1915.18,276.63406511
1687400100,2023-06-22 02:15:00,1915.13,1919.68,1915.04,1918.41,438.70724703
1687400400,2023-06-22 02:20:00,1918.52,1918.89,1912.5,1916.98,488.04906385
1687400700,2023-06-22 02:25:00,1916.9,1925.11,1916.79,1923.63,437.84961762
1687401000,2023-06-22 02:30:00,1923.6,1929.87,1919.32,1927.66,1068.60483706
1687401300,2023-06-22 02:35:00,1927.16,1928.06,1924.02,1926.98,654.1598588
1687401600,2023-06-22 02:40:00,1926.86,1930.24,1926.3,1928.27,666.30197126
1687401900,2023-06-22 02:45:00,1928.11,1930.35,1924.61,1927.55,549.49276798
1687402200,2023-06-22 02:50:00,1927.38,1931.49,1926.4,1928.16,609.51731591
1687402500,2023-06-22 02:55:00,1927.96,1933.72,1926.94,1930.72,604.18266649
1687402800,2023-06-22 03:00:00,1930.73,1931.52,1925.32,1925.78,906.45844962
1687403100,2023-06-22 03:05:00,1925.99,1927.7,1924.06,1924.23,866.44919394
1687403400,2023-06-22 03:10:00,1924.23,1925.31,1922.0,1923.83,804.2193383
1687403700,2023-06-22 03:15:00,1923.84,1924.0,1919.3,1919.72,1070.88570921
1687404000,2023-06-22 03:20:00,1919.72,1921.05,1919.2,1920.17,907.30912861
1687404300,2023-06-22 03:25:00,1920.17,1920.64,1917.68,1918.75,929.81604727
1687404600,2023-06-22 03:30:00,1918.73,1918.89,1917.45,1918.35,403.6513307
1687404900,2023-06-22 03:35:00,1918.36,1918.52,1917.52,1918.19,520.90548012
1687405200,2023-06-22 03:40:00,1918.18,1918.36,1917.13,1918.04,1086.37412677
1687405500,2023-06-22 03:45:00,1918.04,1918.33,1916.47,1917.03,629.34911097
1687405800,2023-06-22 03:50:00,1917.13,1918.01,1915.01,1917.71,346.17322181
1687406100,2023-06-22 03:55:00,1917.72,1918.67,1917.03,1918.41,196.15055588
1687406400,2023-06-22 04:00:00,1918.46,1919.0,1914.66,1915.35,766.2947534
1687406700,2023-06-22 04:05:00,1915.55,1918.43,1915.31,1917.84,658.76245703
1687407000,2023-06-22 04:10:00,1917.84,1918.55,1912.03,1913.42,565.91630167
1687407300,2023-06-22 04:15:00,1913.41,1915.51,1913.41,1915.33,299.46261346
1687407600,2023-06-22 04:20:00,1915.41,1916.6,1913.86,1916.5,575.1831217
1687407900,2023-06-22 04:25:00,1916.45,1916.47,1913.63,1914.93,406.01328801
1687408200,2023-06-22 04:30:00,1914.86,1917.16,1914.86,1917.01,393.06424563
1687408500,2023-06-22 04:35:00,1917.01,1918.17,1915.85,1917.14,728.55118361
1687408800,2023-06-22 04:40:00,1917.14,1917.9,1916.82,1916.85,257.54454808
1687409100,2023-06-22 04:45:00,1916.84,1918.99,1916.84,1918.97,307.04420629
1687409400,2023-06-22 04:50:00,1919.06,1919.59,1918.46,1918.65,539.66277865
1687409700,2023-06-22 04:55:00,1918.69,1919.84,1918.64,1919.76,558.62398947
1687410000,2023-06-22 05:00:00,1919.74,1919.76,1919.24,1919.41,436.91948377
1687410300,2023-06-22 05:05:00,1919.4,1919.41,1915.81,1916.25,515.34551547
1687410600,2023-06-22 05:10:00,1916.25,1917.21,1915.3,1915.5,227.829837
1687410900,2023-06-22 05:15:00,1915.46,1916.9,1915.46,1916.19,289.1562325
1687411200,2023-06-22 05:20:00,1916.18,1916.22,1915.1,1915.69,284.37033951
1687411500,2023-06-22 05:25:00,1915.69,1915.71,1913.56,1914.9,258.42984063
1687411800,2023-06-22 05:30:00,1915.0,1915.79,1914.32,1914.6,222.3724811
1687412100,2023-06-22 05:35:00,1914.59,1915.56,1911.41,1912.25,497.05018633
1687412400,2023-06-22 05:40:00,1912.27,1912.9,1911.12,1911.49,220.92335642
1687412700,2023-06-22 05:45:00,1911.5,1912.98,1910.91,1912.69,202.5051934
1687413000,2023-06-22 05:50:00,1912.7,1913.1,1907.64,1908.83,350.81475362
1687413300,2023-06-22 05:55:00,1908.74,1911.69,1908.62,1911.5,138.51983614
1687413600,2023-06-22 06:00:00,1911.5,1912.0,1904.15,1905.93,478.35606878
1687413900,2023-06-22 06:05:00,1906.21,1908.7,1905.28,1906.73,365.98135385
1687414200,2023-06-22 06:10:00,1906.92,1907.87,1902.82,1904.19,658.7385747
1687414500,2023-06-22 06:15:00,1903.92,1908.69,1903.92,1908.3,187.58564104
1687414800,2023-06-22 06:20:00,1908.29,1909.2,1906.3,1907.59,244.03441683
1687415100,2023-06-22 06:25:00,1907.72,1909.81,1906.69,1909.09,544.6574666
1687415400,2023-06-22 06:30:00,1909.08,1909.79,1908.39,1909.44,391.57634855
1687415700,2023-06-22 06:35:00,1909.44,1909.44,1907.88,1908.03,430.611202
1687416000,2023-06-22 06:40:00,1908.11,1909.77,1907.89,1908.54,441.614599
1687416300,2023-06-22 06:45:00,1908.54,1908.75,1905.89,1907.64,403.19282218
1687416600,2023-06-22 06:50:00,1907.66,1910.1,1907.64,1909.43,382.94629353
1687416900,2023-06-22 06:55:00,1909.41,1909.97,1908.74,1909.69,224.43928743
1687417200,2023-06-22 07:00:00,1909.7,1910.7,1908.9,1910.27,131.96666061
1687417500,2023-06-22 07:05:00,1910.24,1911.27,1909.71,1910.02,190.51279535
1687417800,2023-06-22 07:10:00,1910.06,1910.06,1908.24,1908.46,132.25144532
1687418100,2023-06-22 07:15:00,1908.51,1911.03,1908.44,1910.95,217.35561263
1687418400,2023-06-22 07:20:00,1910.9,1910.91,1908.06,1909.1,111.29986466
1687418700,2023-06-22 07:25:00,1909.1,1909.3,1907.71,1907.75,117.48057866
1687419000,2023-06-22 07:30:00,1907.79,1910.28,1907.66,1909.93,325.98136506
1687419300,2023-06-22 07:35:00,1909.92,1910.15,1906.3,1906.48,241.73536477
1687419600,2023-06-22 07:40:00,1906.39,1908.33,1906.0,1908.29,242.78755726
1687419900,2023-06-22 07:45:00,1908.23,1909.81,1906.94,1909.6,208.23966703
1687420200,2023-06-22 07:50:00,1909.52,1911.77,1908.91,1911.33,257.2311674
1687420500,2023-06-22 07:55:00,1911.33,1911.72,1910.01,1910.8,216.85736582
1687420800,2023-06-22 08:00:00,1910.64,1911.67,1910.28,1910.88,405.15653127
1687421100,2023-06-22 08:05:00,1910.89,1911.43,1907.0,1907.63,338.39769678
1687421400,2023-06-22 08:10:00,1907.75,1909.48,1907.26,1909.38,214.41638647
1687421700,2023-06-22 08:15:00,1909.37,1909.57,1908.26,1908.59,214.73657352
1687422000,2023-06-22 08:20:00,1908.58,1909.43,1907.65,1909.33,460.59456687
1687422300,2023-06-22 08:25:00,1909.33,1909.57,1907.12,1907.32,148.62720644
1687422600,2023-06-22 08:30:00,1907.32,1908.71,1905.7,1905.7,1335.78265173
1687422900,2023-06-22 08:35:00,1905.7,1907.26,1905.01,1907.11,413.39853463
1687423200,2023-06-22 08:40:00,1907.21,1907.3,1904.6,1905.5,122.24143682
1687423500,2023-06-22 08:45:00,1905.58,1907.07,1904.29,1906.85,103.29506872
1687423800,2023-06-22 08:50:00,1906.86,1908.74,1906.55,1907.12,506.26472884
1687424100,2023-06-22 08:55:00,1907.11,1908.47,1906.7,1908.47,129.68273163
1687424400,2023-06-22 09:00:00,1908.42,1908.75,1905.51,1908.67,274.49409936
1687424700,2023-06-22 09:05:00,1908.79,1909.7,1907.71,1909.36,177.32819191
1687425000,2023-06-22 09:10:00,1909.37,1912.25,1908.74,1911.77,407.46678847
1687425300,2023-06-22 09:15:00,1911.79,1912.6,1910.89,1912.59,254.5913334
1687425600,2023-06-22 09:20:00,1912.47,1912.52,1909.19,1909.72,825.93833916
1687425900,2023-06-22 09:25:00,1909.79,1910.5,1909.61,1910.11,473.11805688
1687426200,2023-06-22 09:30:00,1910.05,1910.14,1905.91,1906.18,722.33744164
1687426500,2023-06-22 09:35:00,1906.15,1907.98,1906.15,1907.97,79.62939357
1687426800,2023-06-22 09:40:00,1907.96,1908.99,1906.97,1908.21,158.22660084
1687427100,2023-06-22 09:45:00,1908.21,1910.04,1907.06,1909.84,378.82301077
1687427400,2023-06-22 09:50:00,1909.85,1910.07,1906.9,1907.59,285.71678583
1687427700,2023-06-22 09:55:00,1907.59,1909.23,1907.24,1907.61,237.71187145
1687428000,2023-06-22 10:00:00,1907.6,1907.62,1906.11,1906.25,134.83808785
1687428300,2023-06-22 10:05:00,1906.25,1908.1,1905.4,1907.35,223.93985186
1687428600,2023-06-22 10:10:00,1907.35,1908.05,1905.92,1907.82,160.50977326
1687428900,2023-06-22 10:15:00,1907.81,1911.9,1906.5,1911.53,303.88263687
1687429200,2023-06-22 10:20:00,1911.22,1911.69,1907.82,1908.17,364.22871415
1687429500,2023-06-22 10:25:00,1908.29,1912.04,1907.39,1911.3,565.83022022
1687429800,2023-06-22 10:30:00,1911.29,1911.29,1910.0,1910.37,152.2846917
1687430100,2023-06-22 10:35:00,1910.36,1910.98,1909.11,1909.27,153.50280598
1687430400,2023-06-22 10:40:00,1909.25,1909.93,1908.44,1908.95,84.25318546
1687430700,2023-06-22 10:45:00,1908.94,1909.1,1905.5,1907.91,265.69413666
1687431000,2023-06-22 10:50:00,1907.91,1909.67,1907.2,1908.09,110.17613348
1687431300,2023-06-22 10:55:00,1907.84,1908.15,1905.91,1906.36,159.69263827
1687431600,2023-06-22 11:00:00,1906.27,1907.2,1901.7,1902.28,402.61488565
1687431900,2023-06-22 11:05:00,1902.04,1902.51,1881.56,1885.76,3096.77081866
1687432200,2023-06-22 11:10:00,1885.91,1894.25,1885.14,1891.02,884.98066106
1687432500,2023-06-22 11:15:00,1891.1,1891.99,1886.79,1889.51,513.59267524
1687432800,2023-06-22 11:20:00,1889.68,1898.18,1889.56,1898.08,396.76740461
1687433100,2023-06-22 11:25:00,1898.08,1898.3,1893.36,1894.13,204.53592545
1687433400,2023-06-22 11:30:00,1894.25,1895.8,1892.39,1895.08,201.47552966
1687433700,2023-06-22 11:35:00,1895.16,1896.19,1892.07,1893.35,208.44695829
1687434000,2023-06-22 11:40:00,1893.37,1894.65,1892.07,1894.28,193.57321905
1687434300,2023-06-22 11:45:00,1894.59,1895.2,1889.32,1890.93,362.31485237
1687434600,2023-06-22 11:50:00,1890.29,1891.59,1884.63,1884.63,489.97198955
1687434900,2023-06-22 11:55:00,1884.49,1887.52,1882.27,1886.81,787.7369742
1687435200,2023-06-22 12:00:00,1886.51,1890.99,1885.54,1890.03,461.77232483
1687435500,2023-06-22 12:05:00,1890.03,1893.76,1889.89,1893.37,325.10123037
1687435800,2023-06-22 12:10:00,1893.28,1896.04,1891.99,1895.24,267.63253356
1687436100,2023-06-22 12:15:00,1895.24,1895.68,1893.4,1895.23,419.74099433
1687436400,2023-06-22 12:20:00,1894.99,1896.01,1892.86,1894.32,869.5012553
1687436700,2023-06-22 12:25:00,1894.21,1895.13,1892.41,1894.92,379.75701539
1687437000,2023-06-22 12:30:00,1894.91,1897.08,1892.81,1896.5,310.66999659
1687437300,2023-06-22 12:35:00,1896.5,1897.96,1895.49,1897.62,324.7889037
1687437600,2023-06-22 12:40:00,1897.64,1899.05,1896.08,1898.58,332.10404255
1687437900,2023-06-22 12:45:00,1898.51,1898.58,1896.21,1897.36,218.1665387
1687438200,2023-06-22 12:50:00,1897.4,1898.72,1896.59,1898.08,135.22687546
1687438500,2023-06-22 12:55:00,1898.06,1898.68,1897.21,1897.93,132.6053665
1687438800,2023-06-22 13:00:00,1897.87,1900.17,1897.1,1900.02,333.49243908
1687439100,2023-06-22 13:05:00,1899.91,1901.69,1896.9,1897.35,934.4531415
1687439400,2023-06-22 13:10:00,1897.29,1899.9,1896.39,1899.6,429.44769627
1687439700,2023-06-22 13:15:00,1899.6,1901.7,1899.5,1900.5,693.59271321
1687440000,2023-06-22 13:20:00,1900.64,1910.02,1900.12,1908.39,798.26073162
1687440300,2023-06-22 13:25:00,1908.19,1908.62,1902.65,1903.71,506.4632445
1687440600,2023-06-22 13:30:00,1903.62,1904.09,1898.48,1899.15,895.18997772
1687440900,2023-06-22 13:35:00,1898.98,1900.66,1896.58,1900.33,1490.94702321
1687441200,2023-06-22 13:40:00,1900.25,1900.73,1895.62,1897.32,764.1493711
1687441500,2023-06-22 13:45:00,1897.4,1903.14,1896.83,1902.2,768.49015154
1687441800,2023-06-22 13:50:00,1901.97,1903.48,1900.85,1901.11,785.16203733
1687442100,2023-06-22 13:55:00,1901.12,1901.4,1898.59,1899.34,735.5339968
1687442400,2023-06-22 14:00:00,1899.41,1902.79,1897.6,1901.91,301.35331173
1687442700,2023-06-22 14:05:00,1901.74,1901.88,1897.06,1897.43,342.67714588
1687443000,2023-06-22 14:10:00,1897.42,1900.99,1897.1,1900.29,490.72952336
1687443300,2023-06-22 14:15:00,1900.29,1900.29,1895.51,1896.89,567.58813307
1687443600,2023-06-22 14:20:00,1896.94,1897.09,1889.83,1893.06,855.15555202
1687443900,2023-06-22 14:25:00,1893.17,1895.61,1891.19,1893.12,485.34551955
1687444200,2023-06-22 14:30:00,1893.01,1893.26,1883.89,1884.51,801.1751754
1687444500,2023-06-22 14:35:00,1884.09,1885.85,1877.17,1878.04,1488.38841779
1687444800,2023-06-22 14:40:00,1877.77,1880.49,1866.98,1874.66,3172.89927194
1687445100,2023-06-22 14:45:00,1874.93,1877.84,1869.47,1872.26,2122.93268534
1687445400,2023-06-22 14:50:00,1871.97,1872.57,1866.57,1866.57,1361.57466543
1687445700,2023-06-22 14:55:00,1866.8,1874.3,1866.7,1871.74,549.46435607
1687446000,2023-06-22 15:00:00,1871.9,1875.7,1870.67,1873.95,507.73840248
1687446300,2023-06-22 15:05:00,1873.85,1879.97,1873.85,1878.4,502.94848425
1687446600,2023-06-22 15:10:00,1878.41,1878.47,1874.45,1874.88,246.29191419
1687446900,2023-06-22 15:15:00,1874.93,1877.26,1872.95,1875.17,523.57070041
1687447200,2023-06-22 15:20:00,1875.31,1877.51,1873.4,1874.9,736.62233339
1687447500,2023-06-22 15:25:00,1874.73,1876.19,1871.98,1872.92,524.44926973
1687447800,2023-06-22 15:30:00,1873.07,1876.19,1870.51,1875.32,340.49335578
1687448100,2023-06-22 15:35:00,1875.33,1876.48,1872.86,1873.65,362.2144709
1687448400,2023-06-22 15:40:00,1873.58,1878.01,1873.45,1877.14,274.19316129
1687448700,2023-06-22 15:45:00,1877.14,1877.89,1875.69,1877.77,461.42311962
